72	0.0200000000000000
85	0.100000000000000
86	0.100000000000000
89	0.100000000000000
91	0.100000000000000
93	0.100000000000000
106	0.100000000000000
372	0.0100000000000000
373	0.0100000000000000
379	0.0100000000000000
380	0.0100000000000000
517	0.0100000000000000
524	0.0100000000000000
530	0.0100000000000000
537	0.0100000000000000
539	0.0100000000000000
542	0.0100000000000000
551	0.0100000000000000
552	0.0100000000000000
559	0.0100000000000000
560	0.0100000000000000
561	0.0100000000000000
562	0.0100000000000000
361	0.100000000000000
364	0.100000000000000
365	0.100000000000000
368	0.100000000000000
374	0.100000000000000
376	0.100000000000000
377	0.100000000000000
378	0.100000000000000
382	0.100000000000000
531	0.100000000000000
533	0.100000000000000
534	0.100000000000000
535	0.100000000000000
536	0.100000000000000
538	0.100000000000000
540	0.100000000000000
543	0.100000000000000
546	0.100000000000000
548	0.100000000000000
549	0.100000000000000
550	0.100000000000000
555	0.100000000000000
666	0.100000000000000
667	0.100000000000000
668	0.100000000000000
670	0.100000000000000
672	0.100000000000000
675	0.100000000000000
676	0.100000000000000
677	0.100000000000000
678	0.100000000000000
680	0.100000000000000
682	0.100000000000000
683	0.100000000000000
684	0.100000000000000
687	0.100000000000000
688	0.100000000000000
705	0.100000000000000
708	0.100000000000000
709	0.100000000000000
710	0.100000000000000
711	0.100000000000000
714	0.100000000000000
720	0.100000000000000
723	0.100000000000000
726	0.100000000000000
1005	0.100000000000000
1010	0.100000000000000
1012	0.100000000000000
1013	0.100000000000000
1017	0.100000000000000
1018	0.100000000000000
1019	0.100000000000000
1024	0.100000000000000
